OrderID,CustomerID,CompanyName,ProductID,ProductName,Category,RegionID,RegionName,OrderDate,Quantity,UnitPrice,TotalPrice,OrderStatus
ORD-0492,C006,GreenTech,P006,Mouse,Accessories,R002,South,2023-02-06,2,863,1726,Shipped
ORD-0492,C006,GreenTech,P004,Monitor,Electronics,R002,South,2023-02-06,3,241,723,Shipped
ORD-0492,C006,GreenTech,P003,Tablet,Electronics,R002,South,2023-02-06,5,222,1110,Shipped
ORD-0493,C002,InnovaSolutions,P004,Monitor,Electronics,R001,North,2023-11-10,3,949,2847,Delivered
ORD-0493,C002,InnovaSolutions,P003,Tablet,Electronics,R001,North,2023-11-10,5,1072,5360,Delivered
ORD-0493,C002,InnovaSolutions,P007,Headphones,Accessories,R001,North,2023-11-10,2,821,1642,Delivered
ORD-0494,C007,NextGen Consulting,P001,Laptop,Electronics,R003,East,2023-02-27,1,551,551,Delivered
ORD-0494,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-02-27,3,1200,3600,Delivered
ORD-0494,C007,NextGen Consulting,P005,Keyboard,Accessories,R003,East,2023-02-27,3,1422,4266,Delivered
ORD-0495,C001,TechCorp,P007,Headphones,Accessories,R004,West,2023-05-17,2,194,388,Shipped
ORD-0496,C003,DataWorks,P006,Mouse,Accessories,R002,South,2023-11-07,4,1020,4080,Cancelled
ORD-0496,C003,DataWorks,P008,Smartwatch,Electronics,R002,South,2023-11-07,5,525,2625,Cancelled
ORD-0497,C001,TechCorp,P004,Monitor,Electronics,R004,West,2023-10-19,5,912,4560,Shipped
ORD-0497,C001,TechCorp,P002,Smartphone,Electronics,R004,West,2023-10-19,3,1065,3195,Shipped
ORD-0498,C006,GreenTech,P006,Mouse,Accessories,R002,South,2023-08-12,3,1245,3735,Shipped
ORD-0498,C006,GreenTech,P003,Tablet,Electronics,R002,South,2023-08-12,1,1219,1219,Shipped
ORD-0498,C006,GreenTech,P007,Headphones,Accessories,R002,South,2023-08-12,1,544,544,Shipped
ORD-0499,C001,TechCorp,P008,Smartwatch,Electronics,R003,East,2023-08-18,1,1091,1091,Delivered
ORD-0499,C001,TechCorp,P005,Keyboard,Accessories,R003,East,2023-08-18,3,1225,3675,Delivered
ORD-0499,C001,TechCorp,P004,Monitor,Electronics,R003,East,2023-08-18,4,346,1384,Delivered
ORD-0500,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-04-07,3,192,576,Pending
ORD-0500,C007,NextGen Consulting,P003,Tablet,Electronics,R003,East,2023-04-07,5,497,2485,Pending
